volume_24h,liquidity_change,whale_transfers,holder_concentration,risk_label
7785657.132371056,-0.17803728926342455,8,0.9454496733151568,1
58122556.648786016,0.15129524418531257,0,0.31260847936597197,0
2013223.5137074331,-0.2185256090156817,8,0.7241336175488602,1
6178383.446344905,0.08750718618580233,0,0.5298139232348129,0
26503391.962441165,0.1920984588360584,0,0.2192571343913414,0
8670374.869520634,-0.23287812670943736,10,0.923075624534913,1
12502070.408128718,-0.004195932036184763,0,0.3141161353429266,0
30438784.171391748,0.2156643386354926,4,0.40857827561743576,0
83980483.86664243,0.13959140327088423,0,0.4950262996371307,0
8101339.366838518,0.2474206025281155,1,0.5515915601129069,0
54157403.41672892,0.07217096412839608,3,0.5642706317740558,0
18064758.60761646,0.03632627991593865,3,0.37735200575167505,0
64974217.54373893,0.1366788649225302,4,0.45584222447107275,0
17510876.65484366,-0.006326221273805735,3,0.39506682744850574,0
95300449.99568933,0.14026042661934235,0,0.4025064237980811,0
11738560.532708475,0.0017566323367387976,0,0.21590638599542783,0
91201115.64772047,-0.004457335839228943,1,0.5886130763604203,0
50793900.52064784,-0.02156091490464282,2,0.37898725652898313,0
61132406.92074894,0.11480299534054336,0,0.20306561305969015,0
8488529.437578008,-0.056789698347723454,1,0.3851407820063403,0
25758434.26364238,0.05871873883452658,0,0.35880601649487665,0
63621319.03119112,-0.05446464260935944,2,0.551945070944464,0
7818481.1911502825,0.1701680830188357,2,0.38023880759325357,0
2486835.454040651,-0.3440510588233824,7,0.8027552688163864,1
7426293.8002017075,-0.2568379143637185,5,0.9059475960553236,1
8390784.542952038,-0.4993739579234108,11,0.8793930311828986,1
1365028.6379021327,-0.15136090908470773,6,0.7286219095164762,1
48342468.35077649,0.04762120870436665,2,0.43852860754414735,0
90530520.4670558,0.06169589185768368,2,0.3419085167343937,0
7017153.820506226,-0.22853201733097406,6,0.9220097660900294,1
52704592.94638875,-0.0444514694413932,0,0.44502938733792763,0
7515757.499194845,-0.4517766334385239,6,0.8324978807316046,1
9921369.040602699,-0.1719949483522576,13,0.8055085650319097,1
51170046.91077229,0.13087995469382033,1,0.5640538547128537,0
2944462.2851051847,-0.3133568861211137,12,0.8630729121479849,1
7232435.440023027,-0.3280275690439407,7,0.7194036611828601,1
86865537.01723807,0.1361142171812639,3,0.519352136207341,0
8718061.038951553,-0.13334590566351706,11,0.7797167045802846,1
40261380.22657462,0.1404296667200932,3,0.3571896901381165,0
53609731.72524361,-0.033748661188693865,3,0.2179113802018673,0
9519799.905941917,-0.36409246913955284,14,0.8614555965716211,1
37357395.82522271,-0.0713152444609396,2,0.3244869980253574,0
62549028.69800559,0.045837491279015985,3,0.43208860751401174,0
14999622.593716176,-0.03305610674454883,1,0.3942358798637591,0
53018236.20149274,0.285606962847081,3,0.23972088110147718,0
92935546.3524069,0.06566008973129073,2,0.2093408385312744,0
5126707.079937017,-0.38430209121093817,9,0.9088700590955818,1
40606338.93927065,0.08960257139326236,3,0.5979431892237286,0
13379161.860037714,0.14275093663077199,3,0.2123750578925368,0
7961850.023811075,-0.10795640303449322,13,0.8384278713395028,1
77380672.19746265,0.23345998477503424,2,0.34247425884703764,0
7381123.518583287,-0.4291316298912538,9,0.7856119947086783,1
96809651.6573087,0.12308353050001758,2,0.2660968201770413,0
99972811.39481184,-0.03979140333463458,1,0.3955591327169805,0
99415596.94547133,0.25212590485957087,0,0.5170085567851677,0
74427712.72762184,-0.040806341053666095,4,0.39021841499473064,0
26636224.92980491,0.2856115388662055,4,0.43964823401613007,0
48554310.33407949,-0.08480737468405862,2,0.4197289917612696,0
69671809.83124614,0.08671283089247517,1,0.5776168375301591,0
48954182.481212385,0.2923949512650741,3,0.5018484886394368,0
33732510.43749109,0.0965672710114227,2,0.28128923643443493,0
4478864.561407251,-0.2954898151196995,13,0.7905670217746478,1
9050073.01141809,-0.3176082896960252,7,0.8505292463386949,1
81625987.52099632,0.09059335351131709,0,0.2237886275469123,0
65818839.59816426,0.019373964944750674,2,0.3247596320017122,0
7925054.7177425455,0.28861321695623554,4,0.5705530426920347,0
50300129.49019262,0.17508881697222425,2,0.5488193353788031,0
65091690.44675365,0.15778811084841346,3,0.521774883071802,0
25016971.5673843,0.28297920761523854,2,0.5991283422727913,0
83704583.44766612,0.017847758538477268,2,0.495147807424612,0
7664285.187581672,-0.44285988507966456,12,0.9342727571146987,1
8282648.540251279,-0.14623028979920916,7,0.8534010285593645,1
51324641.91838503,-0.06894026613135798,3,0.36284259565025107,0
38137950.727100536,-0.055600760483474065,3,0.4308162657847643,0
5578431.082784711,-0.059623520008991404,1,0.23074483011046543,0
80478976.72662112,0.18283459090667928,3,0.2580786051538641,0
7001689.789128411,-0.4155550115335455,6,0.7702511247271784,1
9363052.482686685,-0.3379589221889734,10,0.7803739253119705,1
26472754.79251997,0.1561904168703376,4,0.2134676712855491,0
44531535.66675377,0.2038445714799186,0,0.48791658134187443,0
5085521.632975213,-0.1714272033429627,10,0.7179439515566282,1
27983509.62997531,0.18558105300263592,3,0.32127762378441843,0
58512448.4406124,-0.052018522790444034,2,0.5101384601612542,0
52186065.167704925,0.013709637171006678,1,0.5295112360404661,0
3443923.426701181,-0.3390213450265324,13,0.7000336732511213,1
9450931.310122296,0.010467823128359782,0,0.22507584864874636,0
1034379.303927248,-0.4012704523192391,13,0.7206788653810883,1
8440431.939379165,-0.44802803018571946,13,0.9106779755401386,1
79948584.81872068,0.2567488579242939,4,0.3689538088737223,0
93950509.6270699,0.17005602445986726,0,0.47480770660129706,0
41826636.518286474,0.15308475149944037,1,0.255646339556435,0
88173566.52249853,-0.026877105337239818,3,0.25184026047817676,0
94678319.00950491,0.007587212638154386,3,0.5127295453379742,0
9577671.177363142,0.044020186360391345,3,0.546328066088942,0
15542864.835589068,0.15376965811463347,2,0.34792530239487063,0
77918924.70920223,0.0666017727615516,4,0.36631900027498004,0
4340454.533071676,-0.15209472932731566,10,0.9200391844803713,1
69392254.0294542,0.14310084890108904,1,0.35789374153793124,0
2131518.420930036,-0.20516137982717947,10,0.8612081510055785,1
72754653.91184868,-0.020313890042378754,3,0.23413653459372996,0
68352332.75233756,0.22932377192828715,1,0.417522291146495,0
70364222.16442132,-0.0032444465783416226,1,0.20773105236704043,0
44296054.11727035,0.09714583377897865,0,0.562426354274546,0
73861367.43492661,0.25105880786031254,1,0.4076129120518195,0
34627066.5021039,0.20959655126110502,0,0.40851841906165554,0
2129951.9328638804,-0.4932209340441676,13,0.7300518072801441,1
6667474.519829746,0.017323444312225877,0,0.49561062311518345,0
65976696.091258764,0.12825984955237396,2,0.46520293845671035,0
88529235.91040654,0.17023203678010393,2,0.5319052481150579,0
32658703.539592005,-0.017162032729371515,2,0.321166291533277,0
26682359.531901415,-0.0013585460087901513,3,0.389360352597965,0
68806016.74687283,0.13288350390729248,0,0.29566351111289724,0
66840946.8362169,0.15783646989693748,3,0.5107712041308902,0
73934584.0260695,0.14789382857323569,0,0.44896545662639864,0
6204685.594783246,-0.44121491616471614,9,0.8318162952288141,1
2474929.21402434,-0.24287243407993026,5,0.7862980521235525,1
3614540.5510427835,-0.31200469273682535,13,0.8724999343272358,1
93407646.46042101,0.09892497846758896,0,0.3790693701641673,0
96003741.5003932,0.11186388957824797,4,0.5796284785259376,0
6588177.311959373,-0.1285358851940468,6,0.8367149102437815,1
48566804.6338148,0.12434978534504704,4,0.392533350614266,0
7069140.81121122,-0.44520037477853147,6,0.9134462304261667,1
96259562.67375398,-0.02122971821862865,2,0.3992944001997092,0
95536902.01199542,0.1090158866928213,3,0.30381671327043613,0
61388288.86098467,-0.07076737518919402,1,0.5924711347049179,0
80296536.04739642,0.26315951751184774,1,0.4793244628910291,0
95525195.61979361,0.286821072570414,4,0.5416887625363471,0
3789999.4345461037,-0.4071840684395576,11,0.8953372101536015,1
7872211.619799153,-0.15791720599265197,13,0.9088519577105314,1
4392869.877336521,-0.2792038791517115,9,0.75551896767333,1
85563998.51214097,0.19154457690797874,2,0.3015284312626779,0
43262617.853913926,0.2578571190310538,4,0.24740104943926064,0
42794479.422704905,0.26781240986241994,2,0.39787007583651335,0
50747187.326206155,0.15417745826380905,3,0.501705989338809,0
9558357.350522935,-0.26915096558467166,5,0.8968872714646947,1
58587032.739184186,0.043431384609949275,3,0.5389086670887437,0
8896200.50984734,-0.11025110452829695,11,0.8264894769337329,1
8698346.515938409,-0.08559247268342945,0,0.2592711712919782,0
26364570.597511686,0.07255225950962987,2,0.42532985681321867,0
36002150.93853879,0.23586386228351616,4,0.34122015664012095,0
9518108.61835365,-0.14297670900541015,9,0.890777090900327,1
8999986.816032667,-0.2821976923803088,12,0.7465339744383369,1
86227869.15389384,-0.01716967631565791,0,0.3457416953712928,0
88552174.219172,0.08400095823231957,2,0.5343303711642065,0
70893715.46001056,0.20844912634075466,1,0.5299151425111146,0
49012897.06091569,-0.08183868741252298,3,0.3700912741750776,0
17147346.116129667,0.20621870020634434,0,0.4361724359290773,0
39406744.20587919,0.1892513095530217,4,0.3215770049020109,0
5140013.0981995845,0.19173791763519857,3,0.324033815337102,0
6765720.335223279,-0.333622438167258,11,0.8524077529142254,1
8362240.742248237,-0.3988745575643198,7,0.7454034919391506,1
90684318.69116925,0.22267740787789572,4,0.41698840138506243,0
41165519.71028225,0.06578788621573733,1,0.4837283313890438,0
79160013.15542793,0.13350911220564465,2,0.45137361896759953,0
39362474.21166016,0.2796834507482049,0,0.25197654890717647,0
79169526.0540856,0.18339587899711893,2,0.34771230808621645,0
8447556.878858991,-0.22111624723614526,11,0.8154290359532798,1
7251358.845279569,-0.2084075753376734,13,0.7685178973355478,1
2757165.4266084284,-0.3618632191020449,10,0.8662865485596013,1
16293067.161821838,0.2058876565905117,4,0.5788362668434076,0
41149182.43763998,-0.0347858652273636,3,0.35374201540965394,0
84704746.13321102,-0.09543280661837056,1,0.44636476627068844,0
1877628.9307680773,-0.27640774636009036,7,0.8765482957408396,1
56369783.8776449,0.07183837743042587,4,0.48738157892902,0
2613300.5071701105,-0.17999860729452744,7,0.9381167791719617,1
88537396.91677016,0.2235159938254154,3,0.4500116744340823,0
82559024.57167792,0.10060618459189352,2,0.5402721042419385,0
6651940.443436882,-0.4009959707438352,12,0.7129589497799322,1
32325109.25914943,0.022710639808856486,2,0.364662184182681,0
4874861.885564709,-0.14880620120606602,9,0.7170883000774896,1
3571824.921334354,-0.32689324816029497,7,0.8693852363758835,1
24513133.805412788,0.05257641656532461,0,0.45669375891942326,0
65066804.59557579,-0.02040314441622529,2,0.514107524606406,0
99084369.28984533,0.030101562369820783,1,0.5658924459826014,0
47761070.01510705,0.29084169322062936,1,0.5882706181638977,0
43342095.22435117,0.1951539939338425,1,0.4328732920370359,0
54371904.974976,-0.07038311283506081,2,0.28213317548271993,0
30510706.826422695,0.01498466595890005,1,0.47591153969924843,0
61559167.81956739,-0.031155758870888936,3,0.3189163161229335,0
61909235.77928625,0.14945951131610644,1,0.30696081114301654,0
96676460.09817483,0.00035721827644100146,1,0.38027458997556524,0
60437911.89585776,0.11030248782365396,2,0.43906731308108127,0
9520603.56031056,-0.45763767823849694,14,0.8530645376904611,1
94210424.11688277,-0.0973271483104449,3,0.48045583776698947,0
43774410.63233632,-0.09384204332347662,3,0.5745068557652877,0
94266893.57288328,-0.011806522610678355,0,0.5359206426657707,0
68883747.31237774,0.2908027817755774,0,0.3992161572227476,0
3943401.79736636,-0.14397718981389895,9,0.9286371659621397,1
29577606.004766893,0.07376132760264392,0,0.3753539920123045,0
3062547.560927459,-0.2812496136495821,13,0.7605055199952193,1
1822523.3769859876,-0.4202918654132797,11,0.712504644205278,1
1265536.4963068534,-0.35761158700464224,9,0.7192862921348955,1
4193747.4767153305,-0.3300913878299788,14,0.8492739425466799,1
40359037.22339583,0.03321394872215935,1,0.522036127398265,0
9394394.573194852,-0.2822984135545209,7,0.8541959019631352,1
7641256.540186228,-0.29142039033324796,7,0.8926856327263879,1
24590653.48299329,0.21988750558594447,0,0.5460773389591245,0
8738414.518521484,-0.48599683407727773,9,0.802834866624786,1
6741588.364162649,-0.16654274634241661,12,0.8106363787036863,1
93946659.03954804,-0.07439746135655163,1,0.40003204730863307,0
6389608.600714951,-0.419560509022933,10,0.8256578106575325,1
51654094.291400686,0.270844251543371,0,0.5057762912302017,0
67241502.87981212,0.00409463919409174,4,0.26418504570849055,0
22636436.965618085,0.1656877539955873,2,0.5256502742364647,0
15491027.024054755,0.01567497851837993,3,0.5698244221507219,0
57571117.84724602,0.0019528995659529313,4,0.3415156634945744,0
8103635.63487717,-0.37688166732770173,11,0.9382037542506265,1
38670370.135340214,0.10225366136878353,0,0.32744358510544286,0
1698766.9838990313,-0.1684514894988165,11,0.7484657669842232,1
7092467.046971536,-0.16483665005927856,11,0.8154608703187776,1
6258848.182871502,0.018377155543462642,4,0.3644374435521759,0
4463232.554989929,-0.30424942041173186,5,0.8851565372235926,1
5787001.711067627,-0.1842271223219235,10,0.8353424025393171,1
44349087.92932388,0.19296554592506746,2,0.29661473668067273,0
15007821.025726652,-0.011055478100731889,0,0.2847577321760436,0
20858451.727662638,-0.002508206990263287,2,0.33426953321562386,0
6147209.834655406,-0.10550133121943939,13,0.8039437758808304,1
56385975.364617676,0.17857192281444292,1,0.2686775630821798,0
44136019.02823969,0.24821078650775372,1,0.20885659018905178,0
7269645.44095651,-0.30171849990724353,11,0.7357104912035829,1
24593950.8144345,0.05674374927521039,0,0.4715590900311362,0
9562978.258531129,-0.18940427893959272,5,0.9143272255902102,1
43771310.39846269,0.2542479056967093,2,0.4754526517231502,0
5947983.78255269,0.1893774649419648,0,0.38602209932025777,0
2830928.276224821,-0.44904543359986426,10,0.8978895506478425,1
22427008.65832628,0.24198960782458975,4,0.3937377705166034,0
43925227.46207921,0.15910969318013682,1,0.5607096114184915,0
11362493.142400794,0.25094018125313544,3,0.2726893172912626,0
8631350.953870136,-0.28176592693234087,5,0.7185263556437167,1
81362381.79337744,0.07338889310225377,4,0.42362371397864085,0
25910575.960951548,0.04020821371446473,2,0.48265370538703856,0
40100783.73298113,-0.08187228841564216,2,0.5717153609048238,0
83979932.09108715,0.23693020189997363,0,0.2021253902673384,0
7955286.159613037,-0.28063233480257493,13,0.8452537733437773,1
57063073.88310281,0.10842927620335516,1,0.5034007523665562,0
24688018.47804344,0.18529434723333474,2,0.2679524024202941,0
89588904.1358362,0.19999111938082834,0,0.303292407866464,0
46150495.57494081,0.20972107317783809,1,0.4315227018047762,0
19865288.020342056,0.0895684880464411,4,0.48511107048673235,0
60907968.84010394,-0.02585088836699541,4,0.28596505481455836,0
91244658.81893574,0.10282385869548732,0,0.43386723606632993,0
47166622.90002361,0.08031051355454552,0,0.3087784157673795,0
30085888.545903284,0.27562739178011664,4,0.32980472007013684,0
23138025.581806134,0.17785638355749114,4,0.4618836301425196,0
1568262.6363465218,-0.18928380663710914,8,0.8153807318971517,1
8080375.066365782,-0.1905349740417337,8,0.7920868034485877,1
7959163.815372151,0.0038305797100196826,4,0.551674309040499,0
57947031.10943577,-0.08440827173554784,1,0.5135089556068997,0
24101189.444744788,0.10568041600373568,4,0.3745678394918372,0
13961105.497649144,0.19920189454856138,0,0.4306809595431025,0
14017203.998058623,0.29955704481331624,2,0.5734284333830593,0
7068329.578058492,-0.49771256745568426,7,0.8427905746555902,1
35219922.455829844,0.2844637662840661,2,0.34417073085659444,0
6095626.221025637,-0.37488880431585836,9,0.7580045450772026,1
77613571.7114606,0.14949723394560363,3,0.21557520667506624,0
6575735.80032673,-0.2746418597149439,9,0.916108311717091,1
60190286.08937704,0.29627166282630635,2,0.3769175221804541,0
4503074.245226096,-0.4084498150066004,7,0.9171026969853455,1
40291164.64764625,0.14741082348727425,2,0.38771409093031617,0
51944028.710598856,0.24441811980132475,1,0.48604006451348,0
10068059.71394528,0.08190573702106443,1,0.34497252904633163,0
1990569.557810037,-0.1299811298627942,9,0.7135976871305778,1
97553527.14375183,-0.07207973815414843,2,0.49911773990374897,0
4724447.187887162,-0.4183333763327028,10,0.8137929979334141,1
84549872.57816431,-0.03210862856923073,3,0.4741581373784023,0
21286246.78750156,0.08143159996913366,3,0.5843680587715299,0
51407085.10269101,0.06075487995629203,4,0.4337999182123161,0
6783198.492912706,-0.46857686763050915,12,0.7237271103168366,1
71750819.55653174,-0.07338895671565791,1,0.23382615123889516,0
88692435.53576745,0.25316592660748893,2,0.2844927325891724,0
8974840.917818874,-0.42133856601881653,9,0.9000183580192169,1
2126985.0356514826,-0.4197788088618934,9,0.924341466447733,1
97471348.82065801,0.08600380701057106,4,0.22495762743931091,0
11366571.086364947,0.2901372533916282,0,0.46772344366475166,0
3754463.171705092,-0.27924914543152574,6,0.7177587222610005,1
26789748.818578873,0.08764288441903148,1,0.22992848207798922,0
55338719.803409986,0.29412153291491416,0,0.5871045861078248,0
31445005.757952377,0.21931727888367467,4,0.29300239688313245,0
29363990.79659277,0.04212789938955508,4,0.3209916116671706,0
2531038.755783533,-0.14070477441870594,6,0.7856612866306303,1
2394327.800290984,-0.46690526575272406,6,0.9073285585314398,1
6554969.252901107,-0.4376076545204267,10,0.8951390067218035,1
34610533.70892894,-0.09874363758075116,3,0.395133727417605,0
48660485.43529419,0.022585387217128133,0,0.48607458191209646,0
39561915.90838868,-0.023709604963642134,0,0.42971503003608436,0
78819682.13691683,0.2448811894632755,4,0.5957804523860226,0
4343205.363619391,-0.42193339311253986,6,0.8177168390557942,1
58159991.174207486,0.17481566023299225,3,0.34456151162687454,0
4661243.208565513,-0.36870675772866424,8,0.8040363419101516,1
90813311.3656925,0.25595349058939465,0,0.27019665095254297,0
60034874.332884096,0.09584978482009793,3,0.5880941377659508,0
7674423.57506607,-0.3882336463295712,10,0.9136758625232994,1
86154774.95474689,0.09630600268494419,1,0.5612763115337716,0
59778330.67732319,0.12350637784975907,0,0.5142572414116509,0
94195021.20392112,0.2575940820187843,3,0.4227139643712752,0
8163337.484291522,-0.4299507439478587,13,0.7063093364620661,1
54407035.805559285,0.10878120139142555,3,0.20026135630451983,0
8133353.318882212,-0.2490684259637288,5,0.738012141856123,1
38365841.798134185,-0.062489389497193404,1,0.29483388340693606,0
9501991.589539856,-0.2560233765615793,14,0.8964531613670932,1
5611345.092195593,0.20900651443176163,4,0.26179688160197034,0
45848595.34150068,0.13876427621866247,4,0.5077795576328188,0
83617539.96603446,-0.031716654675007935,4,0.5051573342217457,0
66427042.17512288,-0.009303526237222165,0,0.38733207437352535,0
2110607.3368503675,-0.24947105933752195,5,0.9132454988326478,1
9967584.643111499,-0.18159703902908664,6,0.7538751897168877,1
49239841.467416555,0.2093524191128999,0,0.4433278000031087,0
21482124.783727095,0.051900609167726985,1,0.35683743076182906,0
2129376.6711923564,-0.1908914321339683,14,0.8693482824722182,1
93268748.1351103,0.05492900719012561,1,0.3272198290203675,0
4880011.645873046,-0.46498053438888776,5,0.7586064000028786,1
7859867.860075299,0.2845969298296449,2,0.454837880329777,0
67071432.35547466,-0.02307604158654901,3,0.5392436940062519,0
8963696.059264038,-0.20437320962425098,14,0.9282327511936724,1
48283819.8615389,0.17124553238168352,0,0.48249846502210486,0
99060340.37825225,0.024751774305490096,2,0.25690209591072616,0
85705750.47135063,-0.06440411405746134,0,0.5741938054109983,0
40388348.497579254,0.2714522248461576,3,0.2659539106260554,0
72462600.85363105,0.009179997892595132,4,0.37868581090340814,0
28432568.501513615,0.0883841009738934,1,0.5619065366720472,0
30938858.836141642,-0.029122999595523558,4,0.24591877090051206,0
8057855.569287402,-0.3150435292349837,13,0.865880898478363,1
43228594.633434616,0.2538347552918455,3,0.5029857781802871,0
33391427.849607926,-0.057177128578325576,0,0.4918847625989689,0
6434172.927361865,-0.15474578490570434,8,0.729972773368178,1
5783094.227703748,-0.384821862929603,14,0.7749855174442556,1
46215172.6712482,-0.03423778836844851,0,0.3560480938753357,0
9298672.956794348,-0.012836516699194611,3,0.43256684223280817,0
87936842.43282303,0.10925720827886609,2,0.3643428367361986,0
94552621.8118299,-0.0669063841505317,2,0.5203922801613459,0
59801451.207606524,0.08559267926675496,2,0.5922272908242894,0
11387247.10860331,0.13793895180076385,0,0.47988208243979047,0
87029244.38243902,-0.010775175382897254,1,0.5157969193696209,0
6051301.102674317,-0.40150233561175996,14,0.8983926636347004,1
79294823.08005704,-0.0039717038049734005,1,0.2201398107877413,0
70741069.3149322,0.08317159777361116,4,0.44558812253009306,0
59875016.662720144,0.04368349879307615,4,0.49807179814784575,0
90108997.21330266,0.21757175434398593,0,0.3312717931190448,0
13045392.478154149,0.08667724835376336,4,0.5363634841611629,0
41194170.99849799,0.22336229555747641,4,0.35384443039150726,0
33812159.63068187,0.2730219513677249,4,0.573499769200588,0
55499354.505239464,-0.08693637568620166,4,0.32472085478230744,0
67145214.65717936,0.14769561282143268,3,0.42487552442581,0
1616054.073094151,-0.33293320167320206,11,0.8280750867217701,1
1396363.4144961794,-0.22266593850611732,7,0.7886665512462707,1
43304736.83265896,0.23345760419006897,4,0.37527068666654206,0
9660353.01948241,-0.3223539014014671,8,0.8032931293019299,1
67525183.30826947,-0.07195674414349723,3,0.42253120290283175,0
91188649.71385854,-0.03748651618008951,1,0.26728146230660726,0
6013364.619475316,-0.40744774544926077,12,0.9421686513935892,1
34739763.78099895,0.2345993962472134,3,0.5665682178128264,0
64832962.17129723,0.06128425327352913,1,0.32593033174065955,0
79191567.04622135,0.05929111758320468,1,0.5297886070418196,0
84128322.97955166,0.1161186127161229,1,0.2948577863910845,0
77972176.94618382,0.10019092634668728,1,0.5376849301144573,0
53839067.04236967,0.023387312595793602,3,0.2860817918932771,0
6034648.831546213,-0.1686047464419036,5,0.8741737778591872,1
27220208.48985933,-0.01564550892768475,2,0.5787024978768962,0
79413308.38082454,0.006371380252847517,2,0.512075707393198,0
2720188.7960400716,-0.316139672136171,6,0.7300968946972722,1
2630649.511450745,-0.2508986387040636,9,0.7768041042553177,1
44633374.76363476,-0.03590975960939749,4,0.42616798704309694,0
80735051.89498246,0.18969301904477967,1,0.3362179341919588,0
1471521.660353751,-0.4361500394271331,6,0.7192018602673202,1
83864343.38480222,0.27930061511603177,0,0.29259008550611926,0
9338174.181605663,-0.33214904687727587,10,0.753424535392582,1
5920253.860391935,0.2431820363660229,2,0.4333009569250227,0
79800336.02418093,0.022573129081348633,1,0.43534088839326135,0
97511039.2689292,0.11767946500148088,2,0.41414717647266047,0
76388029.72363764,-0.04721387215041531,3,0.3704484951808923,0
8250839.248270078,-0.4102725764585895,12,0.764847100185799,1
13542043.261671718,-0.02270023390633273,4,0.4505828078707708,0
31575866.938061748,0.03279931769510608,4,0.5482535525933963,0
7547763.072025855,-0.3062435257596603,8,0.7403418395970958,1
81516071.2834987,0.2040643719160636,3,0.4189659361518904,0
4119028.8383489284,-0.3369136917339099,6,0.7141701080414589,1
42231503.47967136,0.1788654768551922,4,0.2986079622551932,0
4103358.4697155277,-0.36507561833950897,8,0.730527878981072,1
66569978.28074172,0.2500472178232188,0,0.2564430376085404,0
15031196.8677808,-0.08188214255476903,2,0.34418980205662153,0
30711174.48826774,-0.06750814607733094,1,0.37781130122006384,0
16141614.04104228,-0.0323752886241135,2,0.4311228201004339,0
3604955.6945753912,-0.3129275150060492,6,0.8085903745353044,1
63783347.318895474,0.16614608336756173,4,0.3718491455587376,0
17271572.298095487,-0.06018139487648995,1,0.40944021886104465,0
49740255.58338888,0.09689292607296332,0,0.46083722475266026,0
8123171.868005671,-0.25901206771861796,8,0.7257106480393691,1
98019397.73455848,0.16953555930800188,4,0.2540320584903043,0
89509778.74139675,0.27757131339058316,0,0.4730129838150886,0
45760925.083753265,0.010369077752218736,0,0.2073544568606389,0
94590880.2536623,0.029527829960972557,0,0.4608941412529763,0
66790398.63826711,-0.015066410285243498,0,0.5397785624902942,0
74744369.6089564,0.03652745838002086,1,0.437656745102583,0
17006710.128538378,-0.08886243696903465,1,0.23263948800193535,0
7645962.878002068,0.1525501304193004,0,0.4691388533954179,0
5433391.046996327,-0.24663530390314914,13,0.9413256809075999,1
89586510.48125027,0.13075248052448338,4,0.20987366288983386,0
56936151.18815228,0.23592814088139538,1,0.5669072266310722,0
18611738.576750904,0.1858875334008144,3,0.490735532419295,0
9949737.408029862,-0.2578074997896218,5,0.9093827085190138,1
60213565.25349087,0.0014542222056153076,4,0.3087818237592795,0
67874285.58582982,0.1534846399062116,3,0.3294121649941966,0
57874950.70770457,0.037092370171162875,3,0.5697017098412464,0
52402256.10680777,0.027304816554290345,2,0.36081088675529627,0
8018387.956090613,-0.45271255108356456,5,0.7034085059764553,1
57663884.71555506,-0.04071301516027015,4,0.5830526585090352,0
53873826.135289945,-0.06597744580430356,0,0.35361705535644017,0
98939375.48197062,-0.009708910464349033,0,0.3259673778355583,0
21805210.328278475,0.2949344634318184,2,0.4127487066020066,0
9960120.10441619,-0.2669142202621274,5,0.7800068291405979,1
35238888.995772995,0.095614310123048,3,0.4728766757020395,0
17654942.792979725,0.15295850258620344,2,0.46664683395174894,0
59401071.045980535,0.0026973985239032022,3,0.37037508338677577,0
1832503.941450674,-0.18786085490393656,13,0.7711353464192334,1
63625064.72072235,0.2399837322012822,2,0.29041327871546085,0
54738540.0553363,0.012904988165173131,2,0.3111380652826262,0
6867107.790062145,-0.16703312663589887,7,0.8463969209681531,1
27205375.243490703,0.15510965673823665,2,0.5730178357409803,0
30819719.02761227,0.059666717804407826,3,0.32310836211725963,0
90303852.877155,0.22396976812115973,2,0.2542753271169117,0
1671745.8797148592,-0.13690582672899487,8,0.7474840341143902,1
6008181.736139398,-0.3565513672185634,9,0.8324284915270919,1
9316969.443201516,-0.10992800960979665,10,0.7757543767455075,1
6653075.781192146,-0.12774300945921602,11,0.8135459156841764,1
93799341.9713886,0.0003516399562800976,1,0.4338172453037833,0
4400552.92354468,-0.4751852945484874,7,0.7191807067132212,1
10804943.423865069,0.09972117840573011,2,0.3806957903925775,0
43066895.84927433,-0.05394152864191955,0,0.3659302622085408,0
67670575.92839506,0.07681336837244943,3,0.35877918917371715,0
44421241.42756964,0.1921969909929198,0,0.5818263715435243,0
50354538.0006336,0.1407226935781789,4,0.2444834989352875,0
3676253.781776251,-0.43498480501251685,6,0.7095215751498298,1
71328850.91426748,-0.014033387445312323,1,0.5487652245122021,0
37820681.10372734,0.22120475261052822,1,0.41198813640856824,0
61313239.38266756,-0.04065586508419328,3,0.31853032075992005,0
19387324.583858944,0.07310859373672757,3,0.4457600029725295,0
35316731.53294395,0.08796614881343814,0,0.5313754683755962,0
50299693.38464682,0.15203725074466537,3,0.5133878240197071,0
94383616.1081244,-0.05026166342765186,1,0.5950998156396754,0
42442924.44434968,0.1413336784848139,2,0.40651331967906956,0
93914038.58361316,0.16890027491767787,0,0.259656330375895,0
6561384.038616682,-0.36326108580076316,10,0.72153303476592,1
3523012.772962712,-0.4471281368984513,6,0.8609891448619034,1
10183713.786856402,0.13978445586348665,2,0.38373257632021707,0
9149849.54136011,-0.16585098788630154,14,0.810287638057658,1
30124822.583383124,0.10141879260475448,1,0.5303729234200065,0
79518519.95521574,0.13942519728710398,2,0.583178343970455,0
62483504.261351146,-0.011804944234100306,0,0.4286430597931775,0
10660774.248548653,0.14174372788590844,1,0.3133456275564473,0
5886983.193447424,-0.350476756453199,11,0.8104584262004886,1
22523609.85068892,-0.019082420336718545,2,0.22046008224815905,0
53612207.47589658,0.09331771398653008,1,0.25813067696820163,0
10893934.610872658,-0.0715377284488361,4,0.597832795614104,0
29519873.2702445,-0.054583743069485324,1,0.274110740133416,0
66329357.23560566,-0.08176593682053249,2,0.43568584573914215,0
47898730.72752964,0.2747711454924556,0,0.25077776550198905,0
54263360.42324472,-0.001661023002639886,0,0.22364232835026182,0
74234691.11437471,-0.08121080356074409,4,0.23645625577787102,0
